date,Borough,Price,Year,PricePercent
Mar-98,Wandsworth,121699.7177,1998,29.50224689
Apr-98,Wandsworth,124438.8967,1998,32.41704277
May-98,Wandsworth,127831.8535,1998,36.02753207
Jun-98,Wandsworth,126163.2208,1998,34.25191839
Jul-98,Wandsworth,126027.8808,1998,34.10790134
Aug-98,Wandsworth,126715.3236,1998,34.83941813
Sep-98,Wandsworth,130162.6257,1998,38.50773698
Oct-98,Wandsworth,128481.8043,1998,36.71915314
Nov-98,Wandsworth,128840.5708,1998,37.10092122
Dec-98,Wandsworth,126224.4243,1998,34.31704583
Jan-99,Wandsworth,126280.2113,1999,34.3764095
Feb-99,Wandsworth,122987.2323,1999,30.87230786
Mar-99,Wandsworth,127450.4524,1999,35.62167822
Apr-99,Wandsworth,130610.2869,1999,38.98409906
May-99,Wandsworth,139288.7534,1999,48.21896774
Jun-99,Wandsworth,143190.6281,1999,52.37100318
Jul-99,Wandsworth,151140.9621,1999,60.83105663
Aug-99,Wandsworth,157423.9909,1999,67.51690901
Sep-99,Wandsworth,161456.5635,1999,71.80802178
Oct-99,Wandsworth,161755.1097,1999,72.12570866
Nov-99,Wandsworth,160897.3194,1999,71.21292288
Dec-99,Wandsworth,161596.2072,1999,71.95661845
Jan-00,Wandsworth,165375.682,2000,0
Feb-00,Wandsworth,170409.3309,2000,3.043766072
Mar-00,Wandsworth,176525.7685,2000,6.742276957
Apr-00,Wandsworth,183066.3744,2000,10.69727555
May-00,Wandsworth,184200.2187,2000,11.38289286
Jun-00,Wandsworth,187474.6247,2000,13.36287321
Jul-00,Wandsworth,190074.8183,2000,14.93516822
Aug-00,Wandsworth,196110.3141,2000,18.58473491
Sep-00,Wandsworth,195150.2433,2000,18.00419562
Oct-00,Wandsworth,189130.9745,2000,14.36444114
Nov-00,Wandsworth,186147.1925,2000,12.56019643
Dec-00,Wandsworth,187644.4813,2000,13.46558275
Jan-01,Wandsworth,192543.1673,2001,16.42773893
Feb-01,Wandsworth,196030.3315,2001,18.53637072
Mar-01,Wandsworth,196606.0704,2001,18.88451072
Apr-01,Wandsworth,198932.6474,2001,20.2913542
May-01,Wandsworth,205135.5233,2001,24.04213293
Jun-01,Wandsworth,207819.6775,2001,25.66519756
Jul-01,Wandsworth,210316.6667,2001,27.17508654
Aug-01,Wandsworth,209549.2147,2001,26.71102073
Sep-01,Wandsworth,212200.2819,2001,28.31407818
Oct-01,Wandsworth,212574.6336,2001,28.5404426
Nov-01,Wandsworth,209694.7835,2001,26.79904383
Dec-01,Wandsworth,210752.937,2001,27.43889213
Jan-02,Wandsworth,211790.9425,2002,28.06655727
Feb-02,Wandsworth,211815.7969,2002,28.08158632
Mar-02,Wandsworth,213660.2119,2002,29.19687424
Apr-02,Wandsworth,222257.7977,2002,34.39569531
May-02,Wandsworth,231019.5549,2002,39.69378817
Jun-02,Wandsworth,237993.3213,2002,43.91071191
Jul-02,Wandsworth,240342.6511,2002,45.33131365
Aug-02,Wandsworth,245806.1556,2002,48.63500645
Sep-02,Wandsworth,247282.3891,2002,49.52766097
Oct-02,Wandsworth,245428.3385,2002,48.40654656
Nov-02,Wandsworth,243014.0274,2002,46.94665168
Dec-02,Wandsworth,243255.5384,2002,47.09268948
Jan-03,Wandsworth,246300.2012,2003,48.93374783
Feb-03,Wandsworth,248156.4187,2003,50.05617253
Mar-03,Wandsworth,248522.689,2003,50.27765025
Apr-03,Wandsworth,248378.0217,2003,50.19017228
May-03,Wandsworth,252847.9253,2003,52.89305068
Jun-03,Wandsworth,251282.9154,2003,51.94671451
Jul-03,Wandsworth,254229.1949,2003,53.72828207
Aug-03,Wandsworth,257091.0293,2003,55.45878704
Sep-03,Wandsworth,262224.1538,2003,58.5627044
Oct-03,Wandsworth,261100.5592,2003,57.88328492
Nov-03,Wandsworth,254952.0542,2003,54.1653834
Dec-03,Wandsworth,255024.5585,2003,54.20922557
Jan-04,Wandsworth,255331.353,2004,54.39473925
Feb-04,Wandsworth,257263.2501,2004,55.56292617
Mar-04,Wandsworth,261677.2465,2004,58.2319984
Apr-04,Wandsworth,264516.5577,2004,59.94888396
May-04,Wandsworth,268249.2171,2004,62.20596272
Jun-04,Wandsworth,273488.5633,2004,65.37411063
Jul-04,Wandsworth,280546.5518,2004,69.64196211
Aug-04,Wandsworth,284246.4504,2004,71.87923095
Sep-04,Wandsworth,285033.4708,2004,72.35512946
Oct-04,Wandsworth,280896.9485,2004,69.85384133
Nov-04,Wandsworth,277104.2986,2004,67.56048728
Dec-04,Wandsworth,271442.7746,2004,64.13705529
Jan-05,Wandsworth,274507.9249,2005,65.9905021
Feb-05,Wandsworth,278445.358,2005,68.37140421
Mar-05,Wandsworth,283375.2844,2005,71.35245096
Apr-05,Wandsworth,287489.6953,2005,73.84036868
May-05,Wandsworth,287136.2067,2005,73.62661984
Jun-05,Wandsworth,285915.2446,2005,72.88832381
Jul-05,Wandsworth,288396.7196,2005,74.38883161
Aug-05,Wandsworth,290914.7662,2005,75.91145366
Sep-05,Wandsworth,289513.9583,2005,75.06440778
Oct-05,Wandsworth,282206.891,2005,70.64594237
Nov-05,Wandsworth,280702.4663,2005,69.73624109
Dec-05,Wandsworth,281580.3939,2005,70.26710971
Jan-06,Wandsworth,284764.9239,2006,72.19274349
Feb-06,Wandsworth,285741.8414,2006,72.7834697
Mar-06,Wandsworth,294537.7113,2006,78.10218996
Apr-06,Wandsworth,299740.2223,2006,81.24806421
May-06,Wandsworth,306298.1114,2006,85.21351368
Jun-06,Wandsworth,310190.4664,2006,87.56715779
Jul-06,Wandsworth,316772.5943,2006,91.54726407
Aug-06,Wandsworth,322121.2799,2006,94.78152773
Sep-06,Wandsworth,325413.4495,2006,96.77224944
Oct-06,Wandsworth,326467.5767,2006,97.40966311
Nov-06,Wandsworth,326432.7817,2006,97.38862314
Dec-06,Wandsworth,332845.6683,2006,101.2663919
Jan-07,Wandsworth,337325.1221,2007,103.9750452
Feb-07,Wandsworth,346538.087,2007,109.5459761
Mar-07,Wandsworth,347565.0137,2007,110.166942
Apr-07,Wandsworth,359793.1395,2007,117.5610919
May-07,Wandsworth,367053.2875,2007,121.951186
Jun-07,Wandsworth,371346.497,2007,124.5472203
Jul-07,Wandsworth,378318.8219,2007,128.7632724
Aug-07,Wandsworth,388140.8193,2007,134.7024754
Sep-07,Wandsworth,394918.2285,2007,138.8006651
Oct-07,Wandsworth,395801.4255,2007,139.33472
Nov-07,Wandsworth,391690.9148,2007,136.8491607
Dec-07,Wandsworth,386439.3309,2007,133.6736128
Jan-08,Wandsworth,381421.3637,2008,130.6393292
Feb-08,Wandsworth,376626.543,2008,127.7399787
Mar-08,Wandsworth,380998.8645,2008,130.3838508
Apr-08,Wandsworth,375596.0835,2008,127.1168765
May-08,Wandsworth,376175.1657,2008,127.4670382
Jun-08,Wandsworth,369622.4937,2008,123.5047434
Jul-08,Wandsworth,367997.9909,2008,122.5224328
Aug-08,Wandsworth,356144.9016,2008,115.3550615
Sep-08,Wandsworth,359324.6036,2008,117.2777758
Oct-08,Wandsworth,351184.4545,2008,112.3555593
Nov-08,Wandsworth,345344.3499,2008,108.8241425
Dec-08,Wandsworth,325374.3548,2008,96.74860951
Jan-09,Wandsworth,319337.6949,2009,93.09833891
Feb-09,Wandsworth,320213.7328,2009,93.62806486
Mar-09,Wandsworth,323860.9077,2009,95.83345253
Apr-09,Wandsworth,323753.2522,2009,95.76835499
May-09,Wandsworth,330779.7289,2009,100.0171518
Jun-09,Wandsworth,345487.4881,2009,108.9106959
Jul-09,Wandsworth,353348.6737,2009,113.6642277
Aug-09,Wandsworth,350782.5008,2009,112.1125044
Sep-09,Wandsworth,350410.5119,2009,111.8875688
Oct-09,Wandsworth,354232.6247,2009,114.1987385
Nov-09,Wandsworth,357674.6252,2009,116.2800606
Dec-09,Wandsworth,354593.5282,2009,114.4169711
Jan-10,Wandsworth,356193.0377,2010,115.3841686
Feb-10,Wandsworth,367168.2009,2010,122.0206722
Mar-10,Wandsworth,373226.8849,2010,125.6842605
Apr-10,Wandsworth,379075.1964,2010,129.2206398
May-10,Wandsworth,381180.942,2010,130.4939501
Jun-10,Wandsworth,385939.1407,2010,133.3711559
Jul-10,Wandsworth,390480.1817,2010,136.11705
Aug-10,Wandsworth,387985.2525,2010,134.6084066
Sep-10,Wandsworth,381411.2872,2010,130.6332361
Oct-10,Wandsworth,372627.523,2010,125.321836
Nov-10,Wandsworth,359262.7462,2010,117.2403717
Dec-10,Wandsworth,359305.3875,2010,117.2661562
Jan-11,Wandsworth,366971.7768,2011,121.9018978
Feb-11,Wandsworth,375471.3784,2011,127.0414694
Mar-11,Wandsworth,383537.4729,2011,131.9189063
Apr-11,Wandsworth,386636.4965,2011,133.7928357
May-11,Wandsworth,392975.415,2011,137.6258772
Jun-11,Wandsworth,393294.3014,2011,137.8187026
Jul-11,Wandsworth,389545.5369,2011,135.5518854
Aug-11,Wandsworth,396053.6228,2011,139.4872197
Sep-11,Wandsworth,392743.1039,2011,137.4854024
Oct-11,Wandsworth,388803.3829,2011,135.1031169
Nov-11,Wandsworth,381661.1596,2011,130.7843299
Dec-11,Wandsworth,386708.6091,2011,133.836441
Jan-12,Wandsworth,398087.5192,2012,140.7170839
Feb-12,Wandsworth,391740.8541,2012,136.8793582
Mar-12,Wandsworth,389385.8305,2012,135.4553135
Apr-12,Wandsworth,384882.5681,2012,132.7322636
May-12,Wandsworth,402781.4174,2012,143.5554082
Jun-12,Wandsworth,409834.373,2012,147.8202164
Jul-12,Wandsworth,422025.2078,2012,155.191817
Aug-12,Wandsworth,426869.4939,2012,158.1210785
Sep-12,Wandsworth,429769.044,2012,159.8743895
Oct-12,Wandsworth,421101.5483,2012,154.6332951
Nov-12,Wandsworth,415508.7294,2012,151.2514079
Dec-12,Wandsworth,420718.0729,2012,154.4014137
Jan-13,Wandsworth,429429.6389,2013,159.6691567
Feb-13,Wandsworth,440102.7055,2013,166.1229875
Mar-13,Wandsworth,434679.2991,2013,162.8435413
Apr-13,Wandsworth,441132.4658,2013,166.7456669
May-13,Wandsworth,439484.9707,2013,165.7494532
Jun-13,Wandsworth,448359.1022,2013,171.115497
Jul-13,Wandsworth,455531.7609,2013,175.4526877
Aug-13,Wandsworth,467455.1482,2013,182.6625672
Sep-13,Wandsworth,484745.48,2013,193.1177511
Oct-13,Wandsworth,481145.0895,2013,190.9406532
Nov-13,Wandsworth,482711.9885,2013,191.8881317
Dec-13,Wandsworth,484071.1123,2013,192.7099719
Jan-14,Wandsworth,497300.3039,2014,200.7094501
Feb-14,Wandsworth,508624.1194,2014,207.5567781
Mar-14,Wandsworth,516857.4123,2014,212.5353172
Apr-14,Wandsworth,529299.8928,2014,220.0590839
May-14,Wandsworth,542335.1809,2014,227.9413118
Jun-14,Wandsworth,556613.6344,2014,236.5752617
Jul-14,Wandsworth,564032.6314,2014,241.0614091
Aug-14,Wandsworth,573212.0249,2014,246.6120399
Sep-14,Wandsworth,570702.7725,2014,245.0947356
Oct-14,Wandsworth,566963.7531,2014,242.833811
Nov-14,Wandsworth,554007.5325,2014,234.999394
Dec-14,Wandsworth,554230.7518,2014,235.1343711
Jan-15,Wandsworth,553840.6608,2015,234.8984894
Feb-15,Wandsworth,560272.037,2015,238.7874385
Mar-15,Wandsworth,561250.5623,2015,239.379137
Apr-15,Wandsworth,561529.5964,2015,239.5478644
May-15,Wandsworth,556144.2921,2015,236.291458
Jun-15,Wandsworth,556659.925,2015,236.6032528
Jul-15,Wandsworth,568399.3568,2015,243.7018974
Aug-15,Wandsworth,584058.8609,2015,253.1709462
Sep-15,Wandsworth,589801.5662,2015,256.6434672
Oct-15,Wandsworth,593325.0451,2015,258.7740579
Nov-15,Wandsworth,592968.2818,2015,258.5583289
Dec-15,Wandsworth,594043.7909,2015,259.2086719
Jan-16,Wandsworth,596494.3376,2016,260.6904778
Feb-16,Wandsworth,593982.6586,2016,259.1717062
Mar-16,Wandsworth,602144.1041,2016,264.1068002
Apr-16,Wandsworth,604127.0549,2016,265.3058585
May-16,Wandsworth,613096.1442,2016,270.7293217
Jun-16,Wandsworth,609995.037,2016,268.8541324
Jul-16,Wandsworth,614052.0553,2016,271.3073457
Aug-16,Wandsworth,609803.241,2016,268.7381564
Sep-16,Wandsworth,612944.4116,2016,270.6375715
Oct-16,Wandsworth,617955.8771,2016,273.6679236
Nov-16,Wandsworth,615152.1765,2016,271.9725712
Dec-16,Wandsworth,615143.7871,2016,271.9674983
Jan-17,Wandsworth,603454.7904,2017,264.899351
Feb-17,Wandsworth,607905.9531,2017,267.5908971
Mar-17,Wandsworth,622345.252,2017,276.3221076
Apr-17,Wandsworth,630713.2116,2017,281.3820774
May-17,Wandsworth,629146.3332,2017,280.4346114
Jun-17,Wandsworth,620501.0505,2017,275.2069488
Jul-17,Wandsworth,624170.0125,2017,277.4255108
Aug-17,Wandsworth,633826.05,2017,283.2643605
Sep-17,Wandsworth,626581.9692,2017,278.883982
Oct-17,Wandsworth,614717.2795,2017,271.709596
Nov-17,Wandsworth,604817.0021,2017,265.7230584
Dec-17,Wandsworth,596878.7995,2017,260.9229557
Jan-18,Wandsworth,593915.3568,2018,259.1310098
Feb-18,Wandsworth,595071.222,2018,259.8299428
Mar-18,Wandsworth,592506.0334,2018,258.2788148
Apr-18,Wandsworth,594836.2861,2018,259.6878809
May-18,Wandsworth,592914.8426,2018,258.5260151
Jun-18,Wandsworth,600150.4562,2018,262.9012736
Jul-18,Wandsworth,599238.8038,2018,262.3500121
Aug-18,Wandsworth,605835.5744,2018,266.3389726
Sep-18,Wandsworth,602059.6895,2018,264.0557561
Oct-18,Wandsworth,599208.1265,2018,262.3314621
Nov-18,Wandsworth,588549.5097,2018,255.8863689
Dec-18,Wandsworth,595503.7675,2018,260.0914961
Jan-19,Wandsworth,587609.0333,2019,255.317678
Feb-19,Wandsworth,579893.0364,2019,250.6519395
Mar-19,Wandsworth,572644.5224,2019,246.2688803
Apr-19,Wandsworth,578173.4928,2019,249.6121593
May-19,Wandsworth,579367.9833,2019,250.3344484
Jun-19,Wandsworth,574832.6167,2019,247.5919856
Jul-19,Wandsworth,585174.1556,2019,253.8453469
Aug-19,Wandsworth,592250.949,2019,258.1245694
Sep-19,Wandsworth,605559.313,2019,266.1719218
Oct-19,Wandsworth,600642.1217,2019,263.1985758
Nov-19,Wandsworth,601392.6295,2019,263.6523957
Dec-19,Wandsworth,604416.4883,2019,265.4808742
Jan-20,Wandsworth,605209.899,2020,265.9606368
Feb-20,Wandsworth,610321.7724,2020,269.051704
Mar-20,Wandsworth,609325.4336,2020,268.449234
Apr-20,Wandsworth,612597.9621,2020,270.4280791
May-20,Wandsworth,607047.5868,2020,267.0718569
Jun-20,Wandsworth,596641.4874,2020,260.7794569
Jul-20,Wandsworth,597440.7879,2020,261.262781
Aug-20,Wandsworth,611665.4591,2020,269.8642096
Sep-20,Wandsworth,630857.4308,2020,281.4692845
Oct-20,Wandsworth,628923.0145,2020,280.2995742
Nov-20,Wandsworth,621452.3655,2020,275.7821936
Dec-20,Wandsworth,607846.3389,2020,267.5548494
Jan-21,Wandsworth,605527.5335,2021,266.1527053
Feb-21,Wandsworth,596618.6059,2021,260.7656208
Mar-21,Wandsworth,599281.9392,2021,262.3760954
Apr-21,Wandsworth,591272.0843,2021,257.5326657
May-21,Wandsworth,591189.1408,2021,257.4825111
Jun-21,Wandsworth,589744.5003,2021,256.6089604
Jul-21,Wandsworth,601492.1846,2021,263.7125951
Aug-21,Wandsworth,618315.0783,2021,273.8851268
Sep-21,Wandsworth,627146.6297,2021,279.2254231
Oct-21,Wandsworth,636021.8454,2021,284.5921224
Nov-21,Wandsworth,639460.9826,2021,286.6717131
Dec-21,Wandsworth,642082.9944,2021,288.2572012
Jan-22,Wandsworth,626966.3802,2022,279.1164291
Feb-22,Wandsworth,632817.2016,2022,282.6543262
Mar-22,Wandsworth,640198.931,2022,287.1179385
Apr-22,Wandsworth,649145.0419,2022,292.5275071
May-22,Wandsworth,640948.4608,2022,287.5711671
Jun-22,Wandsworth,638063.2526,2022,285.8265284
Jul-22,Wandsworth,639513.1487,2022,286.7032571
Aug-22,Wandsworth,654031.5043,2022,295.4822719
Sep-22,Wandsworth,659683.0495,2022,298.8996698
Jan-95,Westminster,133025.2772,1995,-19.56176652
Feb-95,Westminster,131468.3096,1995,-20.50323965
Mar-95,Westminster,132260.3417,1995,-20.02431065
Apr-95,Westminster,133370.2036,1995,-19.35319511
May-95,Westminster,133911.1117,1995,-19.02611673
Jun-95,Westminster,134562.1941,1995,-18.63241773
Jul-95,Westminster,133450.2162,1995,-19.30481278
Aug-95,Westminster,136581.5082,1995,-17.41137116
Sep-95,Westminster,135993.0705,1995,-17.76718992
Oct-95,Westminster,134513.3863,1995,-18.66193102
Nov-95,Westminster,131740.7854,1995,-20.33847794
Dec-95,Westminster,133394.3919,1995,-19.33856884
Jan-96,Westminster,133843.1065,1996,-19.06723837
Feb-96,Westminster,136229.4608,1996,-17.62424853
Mar-96,Westminster,132809.6802,1996,-19.69213454
Apr-96,Westminster,134668.1595,1996,-18.56834217
May-96,Westminster,133050.9281,1996,-19.54625584
Jun-96,Westminster,138851.7403,1996,-16.03859853
Jul-96,Westminster,139436.2849,1996,-15.68513386
Aug-96,Westminster,144182.117,1996,-12.81540596
Sep-96,Westminster,142222.7681,1996,-14.00019254
Oct-96,Westminster,144136.5247,1996,-12.84297488
Nov-96,Westminster,143427.3084,1996,-13.27182651
Dec-96,Westminster,147407.0456,1996,-10.86534379
Jan-97,Westminster,150842.1118,1997,-8.788214824
Feb-97,Westminster,153230.9007,1997,-7.343752814
Mar-97,Westminster,158272.8337,1997,-4.29497748
Apr-97,Westminster,161636.5158,1997,-2.261013321
May-97,Westminster,166046.2486,1997,0.405480777
Jun-97,Westminster,164894.0678,1997,-0.291224317
Jul-97,Westminster,165480.7739,1997,0.063547372
Aug-97,Westminster,168253.9965,1997,1.740470222
Sep-97,Westminster,172825.2405,1997,4.50462753
Oct-97,Westminster,174358.0075,1997,5.431466943
Nov-97,Westminster,175551.9834,1997,6.153444858
Dec-97,Westminster,173978.4143,1997,5.201933075
Jan-98,Westminster,179527.4694,1998,8.55735694
Feb-98,Westminster,180294.0688,1998,9.020907197
Mar-98,Westminster,189293.2482,1998,14.46256542
Apr-98,Westminster,194817.1302,1998,17.80276752
May-98,Westminster,197805.981,1998,19.61007725
Jun-98,Westminster,191820.8258,1998,15.99095071
Jul-98,Westminster,188999.0374,1998,14.28466091
Aug-98,Westminster,186698.035,1998,12.89328198
Sep-98,Westminster,195118.6135,1998,17.98506959
Oct-98,Westminster,196666.6553,1998,18.92114543
Nov-98,Westminster,196670.3204,1998,18.92336166
Dec-98,Westminster,188672.0143,1998,14.08691533
Jan-99,Westminster,188601.2156,1999,14.0441045
Feb-99,Westminster,198480.7717,1999,20.01811228
Mar-99,Westminster,205497.3901,1999,24.26094793
Apr-99,Westminster,208212.9237,1999,25.90298718
May-99,Westminster,207511.1226,1999,25.4786194
Jun-99,Westminster,207263.5862,1999,25.32893814
Jul-99,Westminster,212331.709,1999,28.39355003
Aug-99,Westminster,215078.0483,1999,30.05421698
Sep-99,Westminster,226465.2183,1999,36.93985449
Oct-99,Westminster,227556.5408,1999,37.59975956
Nov-99,Westminster,234439.6353,1999,41.76185547
Dec-99,Westminster,237074.2685,1999,43.35497555
Jan-00,Westminster,241773.074,2000,0
Feb-00,Westminster,249505.0267,2000,3.198020595
Mar-00,Westminster,249858.2695,2000,3.344125699
Apr-00,Westminster,261213.2996,2000,8.040690917
May-00,Westminster,260799.9231,2000,7.869713854
Jun-00,Westminster,266372.5999,2000,10.17463421
Jul-00,Westminster,262936.6578,2000,8.753490804
Aug-00,Westminster,267330.2548,2000,10.5707308
Sep-00,Westminster,268578.1181,2000,11.08686077
Oct-00,Westminster,265927.55,2000,9.990556682
Nov-00,Westminster,262800.0026,2000,8.696968712
Dec-00,Westminster,268812.2226,2000,11.18368897
Jan-01,Westminster,282566.2014,2001,16.87248573
Feb-01,Westminster,283983.8499,2001,17.45884072
Mar-01,Westminster,281982.4683,2001,16.6310473
Apr-01,Westminster,276752.4258,2001,14.46784426
May-01,Westminster,287044.7367,2001,18.72485714
Jun-01,Westminster,292514.9435,2001,20.98739477
Jul-01,Westminster,303694.6781,2001,25.61145585
Aug-01,Westminster,309872.5169,2001,28.16667786
Sep-01,Westminster,314579.8643,2001,30.11368847
Oct-01,Westminster,310589.5093,2001,28.46323379
Nov-01,Westminster,302515.9754,2001,25.12393146
Dec-01,Westminster,307168.8081,2001,27.04839419
Jan-02,Westminster,304679.0659,2002,26.01860946
Feb-02,Westminster,314894.6935,2002,30.24390528
Mar-02,Westminster,312816.5267,2002,29.38435266
Apr-02,Westminster,325625.8694,2002,34.68243755
May-02,Westminster,331670.2029,2002,37.1824403
Jun-02,Westminster,347472.5424,2002,43.71846155
Jul-02,Westminster,353874.3652,2002,46.36632581
Aug-02,Westminster,353259.1239,2002,46.11185524
Sep-02,Westminster,350581.8632,2002,45.0045108
Oct-02,Westminster,351142.4568,2002,45.23637847
Nov-02,Westminster,365270.6814,2002,51.07996741
Dec-02,Westminster,364181.3041,2002,50.62938899
Jan-03,Westminster,366519.2083,2003,51.59637185
Feb-03,Westminster,363275.3408,2003,50.25467261
Mar-03,Westminster,364158.0894,2003,50.61978713
Apr-03,Westminster,370043.8998,2003,53.05422299
May-03,Westminster,367964.2354,2003,52.19405094
Jun-03,Westminster,364480.4595,2003,50.75312295
Jul-03,Westminster,361780.0443,2003,49.63620155
Aug-03,Westminster,354092.7936,2003,46.45667019
Sep-03,Westminster,363351.0677,2003,50.28599409
Oct-03,Westminster,360221.5154,2003,48.99157687
Nov-03,Westminster,362524.1062,2003,49.94395373
Dec-03,Westminster,363181.5995,2003,50.21590018
Jan-04,Westminster,364542.4975,2004,50.77878255
Feb-04,Westminster,366039.4131,2004,51.39792329
Mar-04,Westminster,362899.2708,2004,50.09912593
Apr-04,Westminster,378991.5559,2004,56.75507187
May-04,Westminster,387158.9916,2004,60.13321301
Jun-04,Westminster,394039.3101,2004,62.97898835
Jul-04,Westminster,391717.6584,2004,62.01872769
Aug-04,Westminster,387129.8251,2004,60.12114943
Sep-04,Westminster,386129.6746,2004,59.70747619
Oct-04,Westminster,374053.6759,2004,54.71271044
Nov-04,Westminster,380432.8819,2004,57.35122014
Dec-04,Westminster,379609.4506,2004,57.0106399
Jan-05,Westminster,393894.2437,2005,62.91898729
Feb-05,Westminster,400299.2079,2005,65.56815086
Mar-05,Westminster,405885.2895,2005,67.87861559
Apr-05,Westminster,402954.7705,2005,66.66652073
May-05,Westminster,402716.8467,2005,66.56811283
Jun-05,Westminster,401072.9582,2005,65.88818249
